id,male,female
1798582,7,0
958369,2,0
1900080,1,12
1900110,2,17
31168,17,41
1930515,7,4
25698,1009,1121
123593,0,3
16506,34,10
19001,1,0
17763,4,11
12361,1,2
1891457,0,2
3115548,2,2
57701,0,3
54722,2,5
39851,24,48
54421,6,1
11945,34,8
15702,29,77
28212,64,0
41748,5,1
29911,0,26
37962,3,43
32352,16,25
1206374,5,3
23950,17,13
129648,1,4
1916732,2,4
32580,2,5
1903483,7,21
59442,16,6
1942046,1,1
59325,4,0
59706,0,4
33107,73,29
107429,3,1
19050,8,16
2907,5,8
34918,0,3
16168,20,30
30172,12,5
39730,3,9
68926,0,15
1557780,0,8
1200659,2,3
26471,5,10
30716,0,135
30224,0,5
20173,0,1
3269485,8,9
60427,30,3
826,33,76
24492,27,8
36775,2,3
25385,1,22
40043,0,2
3115325,0,1
53802,0,2
32365,10,5
29275,4,0
1939518,13,2
23109,4,24
1890334,6,3
31153,2,12
13410,2,1
33665,5,15
37991,0,2
32116,2,3
29655,12,20
69245,0,1
69541,0,14
1899739,21,2
2050,4,14
36020,7,12
32176,15,1
57543,2,0
9852,9,2
2158,16,11
1890969,8,5
13352,0,1
50570,0,3
57770,0,1
12016,2,8
38770,2,6
1916129,2,0
25760,2,6
35377,3,4
34019,0,14
1939882,1,23
23546,2,3
1931330,1,14
14737,6,19
12188,0,4
13301,0,13
27605,1,5
35606,3,12
37290,2,10
31983,0,9
35313,0,1
12455,0,3
3449649,1,0
6214,2,1
36359,3,0
26955,7,9
63803,1,1
134473,21,13
36916,7,17
3554,27,4
2720443,12,4
3251252,0,2
41121,1,0
105384,1,1
814903,1,0
11508,1,21
30533,0,1
39805,2,24
11921,4,5
1921167,3,3
25469,9,5
2657795,9,11
1926402,11,0
35685,0,7
37639,2,7
54699,0,3
52304,10,4
34356,5,44
39401,0,3
39344,1,1
52081,10,35
40833,0,5
50663,2,4
63894,6,3
16220,1,4
16270,5,32
141781,0,9
40586,4,0
6450,2,8
544,1,10
17071,6,14
33894,18,47
63526,6,2
1897,0,9
28178,0,11
38326,0,13
37253,0,1
9114,1,26
72774,7,22
25436,0,26
3415,5,26
6676,1,20
36889,5,30
8476,1,5
1560922,0,6
51762,0,1
1899743,0,1
1952591,0,3
1200045,0,1
514,14,33
1199953,0,2
6767,0,8
14720,1,3
33198,0,1
38921,5,28
529331,5,13
6225,9,6
25537,2,3
6288,4,3
24281,3,9
30008,0,4
24850,0,4
30424,1,7
1182,1,15
1205430,2,25
3417434,1,17
39257,3,10
42255,15,184
1559533,3,5
19560,6,3
1940167,1,0
54153,2,9
1206463,1,2
1196007,4,16
31969,0,3
1909908,3,27
3419278,0,1
53888,3,6
33579,0,3
17439,1,6
800605,3,1
1890099,4,22
1891618,0,7
15769,1,22
1841545,0,20
14217,1,5
15712,21,232
15767,32,76
14541,1,8
22892,13,45
23815,1,98
1895827,2,2
1941704,0,1
1918210,0,6
34175,0,5
34843,1,5
36766,0,1
39359,2,36
54822,0,3
54937,2,10
52203,0,5
109455,0,3
31591,2,14
53331,2,7
53581,33,62
8110,4,1
2923,5,7
33848,15,113
54760,1,11
39029,9,16
33093,0,5
1555301,0,1
53964,0,4
24775,6,0
1950502,1,0
36188,14,5
1892677,1,0
61255,3,0
3456131,7,27
120777,0,8
15897,53,13
16919,10,5
2920,7,5
3446101,1,0
69169,0,1
12601,0,9
30080,3,49
35204,1,5
32050,0,3
12039,17,145
69035,1,5
10629,0,12
1889983,6,5
4247,0,1
82772,29,8
52251,5,21
53684,0,15
54871,0,0
23088,3,23
1928156,4,0
19109,1,0
128680,3,25
42239,1,4
9753,5,26
1938822,0,1
22887,1,6
14692,3,7
1934359,3,9
8352,2,0
120847,1,0
10611,3,4
18557,1,0
32727,1,1
30501,1,1
13771,2,4
1934377,1,44
39997,1,7
12273,8,48
1560910,26,1
31642,0,20
9673,4,14
92577,0,3
32119,1,6
17581,8,18
33632,1,1
30120,2,3
43612,0,3
115839,10,5
1892687,1,1
62010,6,14
11862,0,5
39928,12,0
121266,9,0
1987,22,4
25672,1,7
31255,5,12
32066,34,30
16291,14,46
25670,6,23
64581,9,2
2802515,0,1
71885,3,1
1900009,0,11
1900103,0,1
1900094,0,5
9819,1,28
3453992,0,2
3418187,1,2
3454819,0,3
8200,1,0
8354,1,0
7947,1,1
7982,1,0
7890,4,0
7251,1,9
8065,2,5
7710,3,6
1125,3,1
7425,3,0
7495,1,0
7344,4,3
7573,3,0
7280,1,1
26171,3,2
38761,2,0
7426,1,0
8493,2,6
124412,21,10
11810,8,13
11716,2,4
126860,3,1
59830,3,0
134856,1,5
55803,3,0
126571,1,2
19051,3,4
4518967,4,0
10484,14,20
1915108,2,2
951650,0,4
6789,14,10
18372,1,1
103226,0,2
1921161,7,24
40701,3,1
11970,155,72
31393,9,43
25612,0,13
3419395,1,3
42376,12,19
9205,0,1
1900100,0,1
1195609,0,12
3419245,1,1
24257,3,7
42622,0,10
1926319,1,1
2048,10,14
7111,0,8
54514,1,2
53132,22,63
44134,4,3
1920191,0,1
3409491,3,3
128640,4,3
26242,48,30
12376,0,16
7758,0,2
24024,57,8
12124,3,45
50425,0,1
1910381,9,6
3068,5,7
103479,13,7
50932,11,0
16903,6,40
57043,0,4
61278,2,5
53779,7,7
24897,6,7
124067,1,0
3425971,0,3
4474,2,2
30338,3,1
38122,1,0
4412,7,4
618,0,2
33311,2,2
25107,3,0
116038,4,0
54619,0,2
31449,66,65
18732,105,13
29886,3,1
18044,4,8
36018,4,20
1900062,0,9
17786,9,10
26659,28,275
1913427,13,6
3190,12,30
3791,1,1
6361,2,0
101892,0,3
11096,1,2
11328,8,5
1556013,0,2
11079,35,32
4401,5,15
1927812,0,1
1931407,0,3
44365,0,5
2665,2,1
1897142,2,8
1887558,2,3
2383303,4,1
55430,1,2
1206503,0,3
55457,1,1
141526,0,2
141010,5,5
9859,1,3
24866,0,7
1196391,0,2
585,2,23
40304,0,3
14925,1,1
84910,26,11
1903902,2,3
57229,1,1
1559933,0,1
2581,13,12
4096691,0,16
14703,9,21
3416294,0,1
1196900,5,15
1913772,15,6
127619,44,33
42002,8,14
1555984,0,1
30410,0,1
23110,8,64
61198,0,1
69460,0,8
1887062,1,0
1910218,1,1
1331,21,7
23962,1,0
124968,4,1
49402,3,2
53523,0,45
53972,0,6
54625,1,57
1206512,18,146
52899,5,17
37359,15,46
55066,0,3
6574,11,4
3456920,4,2
17523,9,6
12369,2,1
1904018,1,0
22971,35,19
10560,0,2
64707,0,3
13821,2,19
1898811,2,10
1206799,4,3
3461931,0,1
1914569,5,26
2153,2,2
1904502,0,2
39377,1,4
129446,20,4
38137,0,2
1923490,2,13
103581,3,0
126608,2,3
1915900,32,33
6204,1,3
1892496,0,2
38885,0,4
34288,0,3
1905541,0,12
44426,0,9
4386,14,25
1905500,0,2
1559206,1,1
1205371,4,6
1209509,0,1
1901347,2,1
125415,10,12
1909212,2,1
37450,4,2
1559186,0,3
131250,4,5
125467,1,5
125454,0,1
125421,0,1
1559165,2,2
958454,2,5
7631,7,17
3063,10,3
38017,2,26
1892873,0,1
13847,0,14
1212862,0,1
1572,10,25
33909,0,3
1198223,1,0
3445061,1,0
130019,1,0
1213456,3,5
40076,0,6
1895943,28,42
31865,6,0
1196480,1,3
953900,13,1
2870078,1,2
32676,0,12
7001,2,34
649539,0,3
1938728,19,54
1212196,2,38
16207,6,6
103569,0,6
1936599,0,3
15729,0,11
1524,25,5
2181,10,12
1919589,2,4
1919370,0,2
1890162,1,0
1926972,1,0
36108,1,0
1204594,3,0
38507,0,2
1959016,2,7
1890085,0,1
33503,15,5
1826,25,8
1943072,1,0
41455,0,1
1941643,5,4
54106,7,9
43608,1,0
37720,0,2
954345,0,2
1891474,3,3
1891142,5,5
27617,1,10
1947305,5,4
122026,3,1
72805,2,10
36268,0,1
34739,4,1
915491,4,59
875,7,3
1876,2,2
1909951,0,4
29725,0,3
1948713,3,4
30739,0,12
1215472,3,0
32132,0,5
53426,20,6
35002,3,9
72755,4,17
1559854,0,8
3416010,6,2
32594,5,15
1894494,0,1
1951323,0,1
1587869,1,1
107638,21,16
1913457,7,19
1916920,9,19
24594,9,11
1935626,0,2
59398,0,4
924,1,14
1208816,0,10
1913331,0,4
54389,2,0
1860714,0,5
14247,3,8
112158,39,10
1215076,0,1
37523,4,0
28213,5,55
35973,6,6
36497,0,3
1927630,0,2
2139,6,9
3446493,0,1
3446686,2,1
3446492,0,1
3446499,0,14
3446854,0,1
1957925,0,1
3446489,3,8
15761,23,59
52995,3,7
1903083,0,1
6259,3,1
1560872,2,8
113276,6,11
1889232,3,0
1921102,2,5
29798,10,6
3269365,1,0
38773,0,11
36186,34,102
53431,1,3
1915619,0,12
3453876,0,9
6280,2,0
34995,0,2
953514,1,2
41933,7,0
54226,2,0
16605,1,2
1553283,0,6
1212912,0,1
1957483,1,0
1898119,1,0
1915397,19,10
23926,94,27
6324,15,213
45055,9,7
1936445,67,23
1201392,5,2
4626,5,10
1927138,0,5
1209148,2,1
30099,0,9
29264,19,8
15861,4,2
29878,12,4
1194144,3,4
1927886,12,3
12565,28,11
51704,5,12
3968,14,43
2473,0,2
61076,0,8
54416,0,1
41707,0,10
46269,0,1
1944257,32,88
1901417,13,9
3408731,1,0
29881,2,0
55158,1,9
37424,6,10
38754,16,12
54572,0,26
3035402,6,1
24436,10,0
6497,5,53
16353,21,25
19466,11,14
1937253,3,4
1921125,0,3
13648,1,5
23853,0,3
1606092,2,3
1901157,0,5
3426218,1,2
52173,12,0
1889909,13,27
34438,1,7
3449834,2,2
11597,2,8
54684,0,50
25654,4,2
30592,1,0
30135,1,0
12019,1,4
13371,0,402
35078,6,14
30274,45,10
25352,1,0
39360,1,0
3269434,1,1
14729,10,11
29912,2,38
3337,12,23
33069,3,8
37738,1,2
53889,4,9
55253,2,0
30036,6,66
18683,1,0
25699,18,12
24327,1,0
51678,2,0
1197277,7,34
57191,12,7
4770,17,4
34688,12,3
6836,1,0
23244,4,7
64682,6,18
11123,1,3
11194,1,0
11353,4,0
11376,2,0
11129,1,0
11116,1,8
11265,1,1
11040,2,0
11033,16,4
1911841,2,23
1948018,9,2
35193,0,8
26657,29,13
128827,3,1
64843,2,0
1202357,1,0
30193,1,0
5881,36,48
3566,4,4
1942585,6,8
23487,1,1
3070188,9,0
6226,3,8
890237,1,27
32346,7,21
53860,0,7
52078,1,5
55164,4,11
36873,0,2
54693,1,5
24301,2,6
56996,0,4
2247,2,35
55946,2,0
1847,0,2
126658,1,0
1910069,7,9
3664,1,0
33886,8,34
26055,0,16
24827,6,6
31290,6,27
31249,9,15
27452,6,7
31262,6,14
33666,5,24
31280,1,10
29580,15,78
29505,0,12
68726,1,1
30608,1,0
69562,0,0
2241,8,68
16040,11,6
1916265,13,7
416498,0,15
572741,3,1
15748,24,32
1894710,1,3
958145,3,23
26698,0,1
4050,2,5
6786,0,1
2657822,0,11
39310,8,35
37908,1,9
61809,0,11
1199608,0,5
27186,4,9
3506,9,0
3422977,4,0
62216,0,37
1924471,0,6
30535,10,14
7056,7,30
324430,6,0
3583,20,2
1908233,5,21
4579,2,3
27089,4,1
1894004,29,10
3424424,1,0
24249,21,0
33997,37,0
52103,2,4
1556030,2,1
29329,18,1
1211485,4,3
26697,16,1
50717,9,29
131827,1,0
1917772,0,11
39376,17,34
54035,2,8
1905231,0,9
1944132,4,31
54373,0,4
42345,0,12
614,16,67
4644,2,2
31155,0,1
1195816,0,1
13994,0,5
5822,6,16
1898154,2,3
127424,0,1
27387,1,2
40496,2,0
19239,13,3
9103,9,22
12302,2,1
7937,0,15
122140,0,1
416587,1,1
53230,9,9
41571,1,1
1207127,0,2
29694,1,15
2147,8,10
1201856,2,8
32194,1,2
34921,3,6
54891,2,3
55406,13,33
53578,0,4
1911157,0,1
1921448,1,28
39792,3,8
55029,2,23
64486,6,9
1942582,0,1
1895966,12,3
12303,22,20
38841,17,7
37235,7,12
53315,4,17
52022,6,6
53559,2,1
112100,6,6
3462440,6,0
1951570,4,0
17966,3,3
1889826,0,1
26643,9,5
11667,0,1
3244,6,9
15690,30,15
103555,1,0
16296,3,8
39354,9,2
130511,0,3
15450,0,9
1900376,0,8
1900397,0,6
18397,1,0
36478,2,0
50855,7,5
2328,15,3
2802,13,39
129156,1,3
1887350,1,0
30261,3,1
32584,1,0
41209,1,0
23568,6,0
31915,8,1
27833,2,0
5981,3,12
129604,2,0
55751,3,0
11446,1,0
1893386,1,0
3410274,1,0
102671,4,0
127475,0,2
3467040,2,3
61445,6,3
135201,2,2
53358,1,4
34237,0,3
13858,2,21
1559140,0,2
1899029,0,2
2917137,9,3
6445,16,11
36028,1,5
27808,3,10
1901728,22,5
16758,164,38
1918551,2,0
17628,3,0
3456015,5,7
1902347,13,0
1918410,9,5
1918620,16,10
1194059,34,2
15922,40,93
16708,23,0
3459031,1,0
1902213,2,0
201040,6,0
1902250,5,0
1938508,3,0
16712,159,12
3449188,1,0
121671,3,6
1949028,5,2
25462,1,31
248854,0,31
109467,3,6
1901123,1,1
1890021,8,4
127773,2,6
1902211,1,0
3424602,16,4
24862,1,22
16485,0,15
1914415,1,0
1915237,1,0
25761,0,9
54431,3,11
1936328,0,1
11978,19,9
80066,0,1
57125,2,4
30367,0,2
1888896,0,18
1897965,1,12
1958704,7,11
1916741,8,1
1914232,0,2
16256,29,33
1926334,2,2
3035693,33,2
1899681,0,2
3408805,0,4
1913448,5,12
26318,2,0
1917085,3,1
122043,2,30
18238,16,0
50648,1,3
79870,0,5
34613,0,41
10951,21,43
8746,0,14
34261,8,26
84092,9,7
15613,1,9
115914,4,0
19347,3,2
27959,2,0
1559228,1,1
25787,0,268
1907858,1,0
120850,3,3
1924674,3,4
1922711,0,1
14206,14,23
6238,19,11
26850,3,5
4575,1,2
8549,3,1
38018,0,2
19089,0,2
22965,0,1
27600,0,20
36093,0,3
16193,3,17
2107,1,4
3444999,2,2
3448774,13,8
51815,3,1
133704,24,34
119817,5,3
53256,0,12
32798,6,11
54855,2,8
37054,0,9
37708,2,15
11424,0,2
1904284,6,5
570,25,36
28102,0,7
13630,100,13
51659,0,1
56025,0,3
24558,2,10
4606,0,4
23855,5,6
938,6,4
31005,0,11
36622,0,2
4289,27,22
35457,4,12
1942535,2,1
1555965,2,0
1897343,2,0
1897342,3,0
775,23,25
34764,12,32
50779,5,7
2787,0,1
27038,2,0
16089,5,4
54428,2,0
4752,2,35
3174300,0,3
1212199,0,1
33339,1,1
30952,2,4
3461651,2,9
1916827,7,9
1890461,16,9
11428,0,12
33085,7,6
52931,2,13
1195858,0,6
23049,5,0
25930,2,12
1809,7,18
87508,5,1
1903042,1,2
25076,2,8
2094,4,13
30289,4,1
7105,2,1
8492,1,0
1915470,4,0
1915465,1,1
9309,1,1
1916007,2,0
7712,1,1
107716,2,0
25682,9,31
126021,11,9
1923951,3,11
50879,10,5
1917125,8,0
25709,32,31
23797,8,4
11878,19,41
6006,3,0
1908993,1,2
1898172,1,0
19674,1,2
31165,6,20
2204,4,0
12331,9,1
1204593,0,2
27929,2,4
41470,3,16
1206659,2,7
56494,11,6
55311,0,1
41363,0,3
974898,0,1
3251158,0,6
1903521,0,1
1903497,0,5
1903504,15,13
1488575,9,30
62480,2,0
3424851,1,3
1559010,0,6
125861,4,3
1580,16,10
1154452,2,5
4743,2,1
56433,10,0
27733,3,1
68599,12,2
1193946,0,3
1193949,0,4
111124,1,9
59563,1,2
103700,0,1
35248,1,2
32919,1,1
30078,8,3
25433,2,2
36907,12,16
14840,8,9
32574,17,19
1958714,14,0
1893356,2,0
11885,2,0
3456305,1,0
3466876,2,0
1949682,0,1
1555849,3,10
2683,4,17
41426,0,39
9709,2,7
6428,14,27
18453,0,2
1945759,0,1
1888100,0,8
80082,3,9
25155,1,0
32719,1,28
37984,0,37
1555930,6,39
24899,13,15
38069,0,6
8650,0,6
3417488,5,35
3417552,0,7
3453533,0,7
1911908,1,0
1902922,1,0
1919416,1,3
1917334,11,30
27618,1,0
61541,8,0
33820,0,9
51957,0,6
105497,16,2
106054,0,2
1465986,1,2
32277,4,8
7107,0,3
2974285,1,3
1914260,15,10
36214,33,6
1954988,0,1
129538,1,1
4270,3,7
3007665,0,8
2670,21,8
83570,2,26
39786,3,6
37476,0,4
1902143,16,8
1905109,2,1
1913718,11,12
1941089,0,1
1561023,1,3
9863,1,3
3250992,0,1
1888624,2,1
1888616,9,0
81259,0,4
13307,2,7
1666,7,47
25043,1,0
16837,20,3
25321,3,2
3463171,1,0
958438,10,10
1663,7,5
34690,17,27
124904,1,4
129491,3,4
1860845,5,0
14538,2,0
6915,1,4
41912,7,51
7478,4,6
8921,2,0
124562,2,2
7130,2,1
1921629,5,2
129445,1,0
128894,1,18
12496,1,3
1900763,1,0
1892307,1,0
1922454,1,0
1900278,1,0
80992,1,1
125020,1,0
1918415,1,3
125964,1,0
128439,1,1
16254,1,0
29946,3,7
6424,4,0
1556174,1,0
1901034,1,0
15670,2,0
38741,4,0
15426,3,1
59350,1,0
10395,4,0
23538,5,0
59166,1,0
1213189,2,0
38409,39,0
6138,2,8
3445867,0,2
112161,38,29
1900876,0,8
1890921,1,3
1890463,4,2
1890916,6,3
1891507,3,3
16092,8,2
1939423,1,8
3420426,1,3
37395,0,9
16223,4,27
72347,0,1
36649,7,3
1560936,6,1
23651,1,4
34562,1,2
6709,3,6
1914388,1,0
577,5,11
1889664,2,50
37114,3,8
31297,8,12
25701,2,6
61145,2,7
24628,96,72
30094,2,4
30634,26,44
33638,5,5
35401,3,4
122105,2,0
11584,1,2
55931,1,9
35175,2,3
64809,8,6
1722,1,0
27521,7,7
734359,2,1
26414,0,5
1559394,0,1
50611,0,1
18368,34,12
1919979,2,1
1935884,10,7
41080,1,47
1927213,1,0
2035,17,0
16510,5,0
1557487,1,19
2439,2,2
61107,0,3
263295,10,43
55159,1,2
1891876,0,1
1890018,0,3
1891065,0,1
36681,0,4
6968,0,7
30407,2,4
30408,0,1
2287,5,4
14559,5,2
1557406,2,0
17580,12,1
57727,2,2
1429,3,12
53391,0,1
1903225,3,20
31605,0,11
23295,0,36
677,1,1
23081,0,0
1895805,0,1
1912054,0,2
32384,4,16
29473,0,17
35147,0,4
6087,0,4
8164,0,9
25254,0,1
1954113,0,1
1670885,0,2
3428669,11,4
3417696,0,1
9244,2,8
23666,14,11
1018,9,12
13316,3,7
31068,4,20
129896,0,1
29592,2,11
34253,2,3
68833,4,2
6643,3,9
25710,11,20
32061,5,3
32046,37,70
34244,3,25
40893,3,0
29587,12,11
55682,2,3
1901762,0,25
25265,0,8
64772,36,0
53591,1,4
5924,1,15
30550,0,17
11972,3,4
1916440,0,1
39307,4,0
7285,2,6
38786,0,1
128602,0,1
127137,1,1
26932,0,1
1958,2,8
23027,2,6
1940805,3,1
1887362,1,0
1887393,1,0
38472,2,1
3805,11,5
6293,3,1
9708,0,5
13422,93,56
17481,32,125
2876,0,1
27575,0,2
124088,0,4
24491,4,3
1203272,1,1
8360,2,38
2513,1,1
1950310,1,0
1925511,2,0
50820,16,3
1925962,4,6
1905723,14,3
1908888,0,2
12271,0,9
958161,0,2
907655,0,26
1888233,2,6
34047,0,4
2133,2,4
1527,0,1
18957,0,5
16194,0,3
1556147,0,1
31631,3,2
29872,2,7
26200,0,17
29870,0,2
54241,2,19
52053,4,0
33384,2,7
9791,3,10
1943056,2,9
1903059,1,0
50887,1,3
19570,0,2
3452982,3,0
1915519,14,0
8572,11,8
34259,1,1
19721,0,2
29713,164,11
112184,1,6
31070,5,7
30783,1,0
128583,1,2
1917698,1,2
1893353,3,0
6231,6,1
1707,8,13
1904466,2,3
1380,2,28
10420,5,4
124069,0,3
126555,1,4
124409,1,3
23995,1,3
1941919,3,1
1909445,5,6
22861,2,6
30684,4,6
39050,0,11
6769,0,3
99663,0,1
1935430,0,1
30378,0,11
61180,0,4
9271,25,13
12665,2,1
36424,2,2
1205992,0,11
1915234,0,9
28181,0,4
1901009,0,2
1208218,1,6
6056,0,1
6067,2,35
1476,1,11
1890,1,4
1901818,0,1
44618,0,8
25626,0,2
1900561,4,9
1907844,0,1
3409746,6,1
1901724,0,4
416377,2,4
4069,0,1
1925799,1,1
1895931,7,0
17802,1,0
2664,20,0
71661,5,2
11024,3,0
32242,8,3
22801,1,2
3676157,0,3
1919317,0,3
24348,0,1
26338,0,6
3409794,2,0
3408690,4,2
1560883,4,9
1927335,7,1
1925486,8,0
1931173,4,0
1914573,8,0
50558,4,1
15757,16,5
1935535,8,1
3424,4,5
59439,33,9
1860706,7,24
12491,35,21
3251126,38,231
3456667,32,221
1899055,0,4
36362,0,1
29538,11,6
33649,0,0
9878,1,8
1910506,1,4
1898691,20,20
1905912,1,10
958515,0,1
85807,0,2
61508,1,8
1916458,0,6
448747,0,3
17383,14,0
1914210,0,2
32179,2,15
1903415,0,22
13598,6,10
24575,4,14
1559341,30,0
24615,1,1
61472,1,0
3719,9,6
1959613,1,0
16341,5,10
64668,2,1
1959355,4,0
45181,5,1
1896891,6,0
3426442,2,0
954306,0,21
25208,2,53
29700,1,1
112248,0,2
36480,0,0
51411,6,2
10887,6,10
52443,3,5
56594,0,3
61224,5,17
33094,2,3
30750,5,51
4885,1,9
25907,0,3
1895108,4,3
1907810,0,3
52566,3,4
62924,16,1
2264,9,3
26211,9,11
2685,16,13
127484,3,4
126806,3,19
68625,1,2
1563,10,1
4854,13,1
1942666,15,11
752846,1,0
3423799,5,26
7918,0,3
1556557,0,5
3460612,0,1
10401,0,5
58452,0,1
126786,2,0
62279,1,0
27045,1,4
44375,3,5
86084,0,5
6308,3,0
25019,1,11
3457373,2,0
1206950,2,0
1912594,1,6
3251230,2,9
974,2,1
1199490,7,0
17653,9,2
1909200,9,2
1896403,1,0
2348,21,18
3035320,8,2
42838,2,7
10436,1,2
64879,1,15
1558805,0,3
3449813,3,0
124161,6,1
6466,1,0
3896,6,0
55662,5,6
125194,1,0
14904,1,0
26484,1,1
14695,1,0
127115,4,0
1266,5,1
64901,1,0
3619,5,0
57532,2,4
126052,2,4
130763,2,0
86116,1,0
11516,1,0
12267,6,12
264249,4,1
1916738,4,18
1892825,3,1
1891255,0,1
50659,31,37
32219,186,2
1924681,4,3
3646,7,0
24882,3,29
13286,9,1
1919165,4,5
3511,1,0
26483,3,2
2917134,2,7
1926812,1,0
1888630,2,1
2390,19,1
51235,2,26
129543,0,6
3408545,14,20
5865,0,14
1904309,0,5
27292,7,4
6396,1,0
37593,1,16
1772,67,45
24512,0,60
1501171,0,2
4233,78,40
8477,2,2
40078,2,16
1931559,2,0
3426494,1,0
1955555,2,1
52165,2,9
1860793,3,0
1952567,3,8
1912722,1,1
1896059,1,1
3409250,2,0
1959825,1,0
1958140,1,0
1205452,1,1
2572,1,0
69134,0,10
1891543,2,1
1201629,5,3
107972,6,17
1917066,0,2
29472,0,8
3461244,4,5
41355,0,9
52419,5,3
54433,6,4
53677,1,5
1948450,1,0
1954011,10,6
6092,1,16
17049,5,11
3422488,1,0
1897053,1,0
1210181,9,4
1888139,14,20
1543,20,7
16091,4,0
3131,8,0
4515,6,8
3250994,1,0
135264,2,0
135256,3,2
25763,27,29
1909067,11,1
106005,0,4
1078167,0,5
69713,1,0
18747,11,0
83027,1,6
1889786,3,1
1916779,3,2
81072,1,2
39950,0,1
3810,3,8
59589,0,1
54727,5,0
3409,0,9
52292,0,3
2720360,0,5
1913272,0,4
18219,12,10
1955226,0,3
26662,0,1
29667,1,10
34230,0,1
38035,5,8
1200178,0,1
4027,0,3
4137,0,4
65550,0,2
41221,1,1
39865,4,7
34315,7,4
412235,0,4
52854,1,3
52240,1,7
1887244,0,1
1896466,1,4
38765,0,8
13911,4,16
17715,44,32
1941074,109,56
1899961,1,9
28024,7,1
23028,4,8
752850,6,20
23112,5,11
53616,1,1
62139,4,0
1920425,5,1
1950427,2,2
1951076,1,2
1916908,1,0
103493,10,16
116576,0,1
26584,0,1
52182,8,3
3409127,4,0
1913574,6,2
1205967,1,0
9206,1,0
124797,5,0
45261,5,0
18315,3,0
32361,3,0
17154,3,0
3448310,4,5
1889314,5,1
25376,2,5
3510,1,1
53265,1,1
1957468,4,0
38463,9,66
52509,3,14
13972,3,14
36603,15,36
26623,3,2
141644,0,1
142031,0,5
28144,4,1
1958193,3,0
6258,4,0
1211276,2,0
2209,10,6
953499,0,1
112912,1,3
1933683,2,10
33707,1,9
33400,0,4
1196463,7,2
24843,4,14
36364,1,2
36335,1,1
25757,3,4
7813,0,1
1941268,3,4
3450802,0,3
1919762,5,10
30225,6,28
61279,0,1
24742,44,70
1949597,1,3
27099,6,2
1209003,1,0
1920440,53,44
3454687,8,1
36532,7,12
12238,0,40
3327,6,1
10661,18,121
31601,0,4
10577,0,7
124873,0,5
35496,100,1
39637,0,0
31308,1,0
29504,4,6
36420,1,0
68731,11,10
42373,0,0
24818,15,10
36121,2,3
31281,2,0
126840,1,1
37682,5,0
129095,10,0
3269366,6,9
15682,3,14
59150,0,2
34389,6,4
6274,1,1
19748,6,5
62460,1,6
16586,2,0
1199023,1,1
10389,1,0
15791,23,20
39442,5,26
33902,8,24
26456,0,1
10426,13,8
36012,25,35
37758,5,20
41491,1,9
39275,7,62
36503,4,26
30440,2,13
39012,1,4
11698,0,6
12468,3,6
25497,0,1
82487,0,3
6074,2,3
1890352,0,1
26953,1,8
1796,6,4
131664,0,2
4605,6,46
9906,1,15
1199483,0,2
57196,1,12
31139,4,26
32767,15,15
34964,2,3
127823,1,15
1927672,1,4
112129,0,2
10326,0,1
1195840,1,0
34469,1,0
34360,4,10
123602,10,5
1923954,0,2
1949391,3,2
16090,6,6
53946,16,4
52658,6,52
108015,0,3
54148,0,2
52474,0,10
40508,3,3
69184,0,1
30590,6,2
84880,0,1
32076,6,2
31221,3,48
39791,2,6
33610,0,3
29527,2,14
28046,0,2
31317,0,1
31314,17,26
99747,0,1
15778,0,15
3447208,0,4
33836,1,12
6243,3,0
3455346,1,0
33842,9,37
52922,0,4
3942,33,19
1206219,0,5
60010,0,1
1914190,0,1
101809,0,1
41737,6,506
17711,3,14
1558474,3,1
124334,0,1
129495,1,1
1819431,0,2
126656,0,4
127595,0,2
128654,0,1
1901664,0,7
511,6,16
3994,5,40
1897672,0,1
1898869,0,1
1940294,0,3
1909348,0,2
12536,1,13
63489,29,134
27541,0,1
1937825,0,1
18340,1,11
24846,4,20
3391,15,9
1940843,1,0
1900024,0,3
